END_ID;latitude;longitude;SUBCLASS;SUBHIERARQUIA;NOME DO PRÉDIO;NE NAME;REGIONAL;UF;Testes Programados GMG;MANTENEDORA;ATENDIMENTO;LOCALIDADE;TIPO ;DETENTOR DA ÁREA;TIPO DE INFRA;TIPO DE ABRIGO ;OWNER RESPONSÁVEL;Resp. Green;CLASSIFICAÇÃO;Elemento de rede;TIPOLOGIA TRANSPORTE;REGIONAL_OLD;TIPO DE CONTRATO DA ÁREA;TIPO DE ABRIGO;ENDEREÇO;LATITUDE;LONGITUDE;CLASSFICAÇÃO GSBI
RJNLP_0012;-22,815;-43,41089;;;;;;;;;;;;;;;;;;;;;;;;;;
SPPGP_0003;-23,58692;-46,78061;;;;;;;;;;;;;;;;;;;;;;;;;;
SPOCO_0101;-23,49842;-46,62842;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5602;-23,60114;-46,67275;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5653;-23,60525;-46,67222;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5659;-23,61692;-46,63517;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5660;-23,61272;-46,62994;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNIU_0177;-22,73317;-43,44392;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5665;-23,61786;-46,63564;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0130;-23,73494;-46,53478;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5666;-23,52172;-46,72367;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5670;-23,52814;-46,73347;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3551;-22,81353;-43,37741;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3552;-22,81536;-43,37635;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3553;-22,80793;-43,37351;;;;;;;;;;;;;;;;;;;;;;;;;;
SEPDK_0001;-9,93086;-37,62243;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5685;-23,55769;-46,63303;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5693;-23,48739;-46,61125;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5695;-23,55814;-46,68997;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5697;-23,56675;-46,65781;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSNE_0103;-23,52917;-46,46967;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3571;-22,91892;-43,26006;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5713;-23,51281;-46,45903;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5722;-23,62294;-46,63603;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSNE_0104;-23,53814;-46,45894;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5731;-23,48464;-46,62986;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5736;-23,65711;-46,70025;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5738;-23,65411;-46,70378;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5740;-23,64897;-46,69581;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5741;-23,56328;-46,65619;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5742;-23,62986;-46,70794;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5748;-23,62681;-46,708;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5751;-23,6125;-46,66094;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3573;-22,9985;-43,35667;;;;;;;;;;;;;;;;;;;;;;;;;;
SPTBS_0031;-23,60717;-46,64419;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5603;-23,47903;-46,59633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5606;-23,54536;-46,48572;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSVE_0032;-23,59619;-46,66908;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5630;-23,54225;-46,91072;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5636;-23,58183;-46,79073;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5637;-23,65499;-46,65855;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5846;-23,61792;-46,30425;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5854;-23,61614;-46,63736;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5858;-23,56581;-46,66969;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5859;-23,54289;-46,48986;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5860;-23,538;-46,48856;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5953;-23,55786;-46,64611;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5954;-23,55461;-46,64467;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5956;-23,55803;-46,64822;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5961;-23,53447;-46,65867;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5965;-23,60206;-46,66781;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3580;-22,99997;-43,32578;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3581;-22,84722;-43,28972;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3582;-23,00106;-43,38431;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5970;-23,60169;-46,63042;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5972;-23,59064;-46,67442;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5973;-23,52931;-46,66533;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5980;-23,48058;-46,58939;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5986;-23,57722;-46,59317;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5990;-23,53672;-46,61319;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5995;-23,594;-46,686;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5996;-23,54336;-46,48183;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6005;-23,56167;-46,65403;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6006;-23,57586;-46,62608;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6012;-23,56625;-46,66936;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6017;-23,59306;-46,67611;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6055;-23,59283;-46,64786;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6122;-23,62036;-46,74228;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6123;-23,56253;-46,68156;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6124;-23,56347;-46,6835;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6125;-23,53367;-46,58133;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5689;-23,60111;-46,70444;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3560;-22,80944;-43,35353;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5691;-23,56594;-46,64181;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3562;-22,81104;-43,35741;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3563;-22,80686;-43,35309;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3564;-22,90642;-43,17611;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3566;-22,90069;-43,18178;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5702;-23,59694;-46,64403;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5718;-23,61039;-46,68467;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5721;-23,5765;-46,58789;;;;;;;;;;;;;;;;;;;;;;;;;;
SPMCZ_0052;-23,55839;-46,64086;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5817;-23,59231;-46,64086;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5821;-23,56242;-46,67025;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5841;-23,61897;-46,66831;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5844;-23,62272;-46,71808;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSNE_0106;-23,55061;-46,59692;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5848;-23,62992;-46,64489;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5849;-23,6025;-46,67311;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5851;-23,61944;-46,67339;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5852;-23,53492;-46,68;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5853;-23,58967;-46,6405;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5855;-23,509;-46,466;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5861;-23,58544;-46,63756;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5863;-23,60892;-46,66039;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5869;-23,60367;-46,65903;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5871;-23,64647;-46,66789;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5874;-23,61436;-46,64397;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5879;-23,63761;-46,67314;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5881;-23,60922;-46,65833;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5887;-23,519;-46,70019;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5893;-23,54439;-46,60969;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5895;-23,59817;-46,66478;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5897;-23,60131;-46,6685;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJFA_0134;-21,73975;-43,37511;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5902;-23,60208;-46,74814;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5905;-23,60372;-46,63686;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5909;-23,53311;-46,57467;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0443;-1,45294;-48,48897;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0444;-1,45681;-48,48428;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0445;-1,44703;-48,48792;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0446;-1,44922;-48,50075;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0447;-1,44525;-48,48481;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0448;-1,44922;-48,50075;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0449;-1,45378;-48,48875;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0450;-1,45411;-48,48647;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0451;-1,45608;-48,49461;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0452;-1,45853;-48,49617;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0106;-1,35064;-48,41017;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0107;-1,35367;-48,40556;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0108;-1,35711;-48,41528;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0109;-1,36836;-48,40539;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0110;-1,37503;-48,38531;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0111;-1,38186;-48,41147;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0112;-1,38661;-48,39831;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0113;-1,39022;-48,42586;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0114;-1,36758;-48,41033;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0115;-1,36142;-48,39119;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0116;-1,3805;-48,42322;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0117;-1,38144;-48,42414;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0118;-1,39378;-48,41311;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0119;-1,37222;-48,372;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0120;-1,36492;-48,37644;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0121;-1,36558;-48,37675;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0122;-1,35489;-48,38942;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0123;-1,35908;-48,37006;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0124;-1,36531;-48,36375;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0125;-1,35539;-48,40278;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0126;-1,34111;-48,41744;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0127;-1,34347;-48,41683;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0128;-1,34033;-48,42211;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0129;-1,35486;-48,41042;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0130;-1,36025;-48,40558;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0131;-1,37497;-48,37939;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0132;-1,37661;-48,37175;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0133;-1,37253;-48,37578;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0134;-1,33092;-48,34525;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0135;-1,32811;-48,34669;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0136;-1,39339;-48,42572;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0137;-1,37536;-48,419;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5754;-23,52892;-46,70058;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5756;-23,51731;-46,52317;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5757;-23,60331;-46,77967;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5758;-23,62117;-46,63478;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5771;-23,50742;-46,73422;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5772;-23,52336;-46,4385;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5773;-23,52006;-46,43572;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5774;-23,57517;-46,63983;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5776;-23,57506;-46,64944;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5778;-23,56639;-46,58811;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5781;-23,56481;-46,59608;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5797;-23,62358;-46,68203;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5799;-23,62206;-46,67336;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5801;-23,55981;-46,59783;;;;;;;;;;;;;;;;;;;;;;;;;;
BAMIOO0006;-12,10492;-45,32614;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5803;-23,56539;-46,66422;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPRG_0004;-20,66619;-43,31689;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCRL_0003;-20,74411;-42,05967;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5807;-23,53289;-46,50706;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5816;-23,5625;-46,60222;;;;;;;;;;;;;;;;;;;;;;;;;;
SPOCO_0102;-23,55043;-46,78569;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5837;-23,58486;-46,64478;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5838;-23,53111;-46,64511;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJFA_0135;-21,77119;-43,35183;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5926;-23,52939;-46,68153;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5929;-23,53911;-46,65678;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5930;-23,53633;-46,52872;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5934;-23,60456;-46,66544;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5936;-23,53564;-46,67633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5937;-23,567;-46,74389;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5940;-23,58292;-46,76311;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5942;-23,53242;-46,64917;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5947;-23,59644;-46,68803;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3579;-22,99761;-43,35939;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5948;-23,61283;-46,65408;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5950;-23,00214;-46,83664;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5957;-23,53722;-46,49906;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6135;-23,53472;-46,57781;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6136;-23,58258;-46,67239;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6137;-23,49725;-46,62589;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6139;-23,48817;-46,62403;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6142;-23,53131;-46,43958;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0261;-27,61031;-48,54428;;;;;;;;;;;;;;;;;;;;;;;;;;
SPPRC_0002;-23,00231;-46,39653;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3585;-22,96933;-43,20517;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3586;-22,96167;-43,21017;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3587;-22,94061;-43,3435;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3590;-22,92047;-43,21683;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3592;-23,01256;-43,46176;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0453;-1,365;-48,37556;;;;;;;;;;;;;;;;;;;;;;;;;;
PRJIV_0013;-24,50367;-49,5715;;;;;;;;;;;;;;;;;;;;;;;;;;
PRSNP_0013;-23,31433;-50,01206;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAPO_0010;-23,99233;-49,82425;;;;;;;;;;;;;;;;;;;;;;;;;;
PRATG_0007;-23,28725;-51,76928;;;;;;;;;;;;;;;;;;;;;;;;;;
PRQUCE0003;-24,30653;-53,20972;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAON_0007;-25,22875;-48,75022;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0454;-1,36525;-48,37581;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0262;-27,58903;-48,58481;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0263;-27,59794;-48,54797;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJML_0022;-19,86094;-43,22683;;;;;;;;;;;;;;;;;;;;;;;;;;
PRICM_0003;-23,39481;-53,61808;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSRR_0077;-20,27572;-50,25833;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCDX_0002;-6,91281;-37,60064;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_3595;-22,81709;-43,38251;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6155;-23,53888;-46,60622;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6156;-23,53743;-46,59511;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6157;-23,53963;-46,60012;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6158;-23,54083;-46,60467;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6159;-23,54319;-46,60253;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6160;-23,54065;-46,59198;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6161;-23,53653;-46,58688;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6162;-23,53787;-46,58413;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6163;-23,53592;-46,5933;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5828;-23,63525;-46,64417;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5830;-23,58619;-46,64475;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5831;-23,53325;-46,55847;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5832;-23,53275;-46,53083;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0227;-23,66;-46,64075;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5885;-23,61119;-46,68083;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5888;-23,54792;-46,69747;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5896;-23,55506;-46,65178;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJFA_0136;-21,77119;-43,35183;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJFA_0137;-21,76656;-43,34828;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5910;-23,51489;-46,48814;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5912;-23,54444;-46,57531;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5914;-23,6095;-46,68242;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5915;-23,57636;-46,64536;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5916;-23,57397;-46,64344;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5917;-23,58278;-46,67725;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6008;-23,56103;-46,64139;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6009;-23,56831;-46,63061;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6020;-23,55156;-46,55419;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6021;-23,52689;-46,18942;;;;;;;;;;;;;;;;;;;;;;;;;;
SPOCO_0103;-23,39325;-46,56561;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6022;-23,59839;-46,67367;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6023;-23,56758;-46,63778;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6024;-23,55139;-46,62233;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6025;-23,54483;-46,56281;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6026;-23,59472;-46,67833;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6029;-23,59614;-46,23358;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_6030;-23,54194;-46,56675;;;;;;;;;;;;;;;;;;;;;;;;;;
SPGRS_0243;-23,58942;-46,67039;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSNE_0111;-23,65456;-46,53278;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0140;-23,68633;-46,55925;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0107;-23,51906;-46,83578;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0108;-23,51469;-46,83633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0109;-23,51469;-46,83633;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0110;-23,52939;-46,85347;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0141;-23,54847;-46,83775;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0142;-23,54028;-46,84017;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0143;-23,55342;-46,83553;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_5575;-23,52169;-46,54222;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0138;-1,37608;-48,40311;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0139;-1,37064;-48,37269;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0140;-1,36975;-48,37542;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0141;-1,36817;-48,37728;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0142;-1,39819;-48,41939;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0143;-1,3515;-48,3785;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0144;-1,35281;-48,37547;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0145;-1,34581;-48,37117;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0146;-1,347;-48,35575;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0147;-1,34717;-48,37856;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0148;-1,34578;-48,38353;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0149;-1,35392;-48,41978;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0150;-1,35567;-48,42086;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0151;-1,36436;-48,3835;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0152;-1,32503;-48,38214;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0153;-1,32508;-48,37569;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0154;-1,33053;-48,39031;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0155;-1,39672;-48,36772;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0156;-1,37797;-48,41997;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0157;-1,38539;-48,37431;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0918;-15,81829;-47,87485;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0919;-15,81829;-47,87485;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0920;-15,75093;-47,89536;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0921;-15,75093;-47,89536;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0922;-15,81292;-47,89445;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0923;-15,81292;-47,89445;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0924;-15,81292;-47,89444;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0925;-15,80842;-47,88944;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0926;-15,83668;-47,87401;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0927;-15,83668;-47,87401;;;;;;;;;;;;;;;;;;;;;;;;;;
